Feature ID,Taxon,Confidence
1f2755874c852e70261f05e2798d868a,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae; Chaetocerotales; Chaetocerotales; Chaetocerotaceae,0.749239197
5cb1fbd35da9d3e1bf1b633fa2b1424e,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.746806864
e6106d135b354df69fafe6f0e653b7b7,Eukaryota,1
d453b8d87d5e41956a8633c321ed121a,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.922105297
50cbfed513278274b007005a07ce2dc5,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.995284785
f12a24f0e388bb1b035ae47978cb1161,Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagophyceae_X; Sarcinochrysidales; SarcinochrysidaleX; Sarcinochrysidaceae; Sarcinochrysidaceae_X; Sarcinochrysidaceae_X sp.,1
ea5081bec5c45954ac2ae5c7c8651b41,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.842184635
d74ab8deb5f769d02c4dda5e33aecfdc,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.99999994
0a8001a319cab1b756922e8837d33180,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyceae,0.862590817
93d3a478c6444e48833b9f3a5fff28bf,Eukaryota; Archaeplastida,0.881021069
efe495adc7f8afe9e8f28d663dbdf767,Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellophyceae_X; Mamiellales; Mamiellales_X; Mamiellales_XX; Mamiellales_XXX; Mamiellales_XXX sp.,0.999999996
c83b71d082f2104511391da2f9d6a534,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999999433
42884984aa9670d1ce6e0fe0c70b0d0f,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999978161
d5d4268b2717a30007f3021483e70a63,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae,0.900242745
d9913030b232daa7d7281f18b76488ff,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Thoracosphaerales; Thoracosphaerales_X; Thoracosphaerales_XX; Thoracosphaera; Thoracosphaera heimii,0.999796998
86479eb694b8aa37c3e4bbc0cb798da5,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; rosids,0.727771705
3f64882f4221742c1cfa89d89cfe7975,Eukaryota; Archaeplastida,0.793710842
4900f9cb8f25961c163591b7be566632,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae,0.988322342
297b5a39327376f22ae2afa16e8e0b39,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.992714535
cf32b4e31974f34059a780b972bc4fdc,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999999474
23e0cb5c84afae379768d2d9d4abdce1,Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Dictyochophyceae_XXX; Dictyochophyceae_XXXX; Dictyochophyceae_XXXXX; Dictyochophyceae_XXXXX sp.,0.803990963
daaa115f37da1d3bc519b363a9854578,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.940558259
f9396fa6f7234f3821e86b3caaf2459b,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.914679261
b532ac21bf5738bd4f268ef913b59402,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae; Triceratiales; Triceratiales_X; Triceratiaceae; Triceratiaceae_X; Triceratiaceae_X sp.,0.988198811
06927d79541f45574fa7d89562f7a2b4,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pyramimonadales; Pyramimonadales_X; Pyramimonadaceae; Cymbomonas; Cymbomonas tetramitiformis,0.999772106
709d338052b545515c1a96b1072a7072,Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_XX; Chrysophyceae_XXX; Chrysophyceae_XXXX; Chrysophyceae_XXXXX; Chrysophyceae_XXXXX sp.,0.999999937
18f5b5692857251df07f637f130ad8d0,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae; Cymatosirales; Cymatosirales_X; Cymatosiraceae; Cymatosiraceae_X; Cymatosiraceae_X sp.,0.99646124
60bf3aa9e05d32db5329ee7742b29474,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.900115962
41a1ca2c3c2b528246c95e6cdd37b240,Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiophyceae_X; Prymnesiophyceae_XX; Prymnesiophyceae_XXX; Braarudosphaeraceae; Braarudosphaera; Braarudosphaera bigelowii,0.908625357
df914922d10af1ac688c89687701592f,Eukaryota; Archaeplastida,0.840252575
bd6f345dadf91a8ab7e4e1edbb72930d,Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellophyceae_X; Mamiellales; Mamiellales_X; Mamiellales_XX; Mamiellales_XXX; Mamiellales_XXX sp.,0.992226256
9f80d9a33379d29cd981ecbdb6897779,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.886067244
9188fc8bebdf164996c467a3c2218df5,Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagophyceae_X; Pelagomonadales; Pelagomonadales_X; Pelagomonadaceae; Aureococcus; Aureococcus anophagefferens,0.977428222
e5a1c7c0d5aa06293b6214d44f7cf697,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyceae,0.927044807
54b5726694835f26c9d54e3cdb5bf85e,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999835259
0d875f0fd588ef06a9e48e13971fbf4b,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae,0.872192831
538d7eef15764ec5e1277b7227211eee,Eukaryota; Archaeplastida,0.782568017
bb2bc87891e452c984225b4da3f06d96,Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagophyceae_X; Pelagomonadales; Pelagomonadales_X; Pelagomonadaceae; Pelagomonadaceae_X; Pelagomonadaceae_X sp.,0.770836203
baf2a97cb936dff68f5d0ce812be8f96,Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Coscinodiscophyceae,0.915031875
60c4c350e056debec6059caba89ee40c,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pyramimonadales; Pyramimonadales_X; Pyramimonadaceae; Pyramimonadaceae_X; Pyramimonadaceae_X sp.,0.99919433
1541f467470f82538b1cf7fc33be752c,Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Gymnodiniales; Gymnodiniales_X; Gymnodiniaceae; Lepidodinium_unknown; Lepidodinium sp.,0.783684175
1d486a429d14f2e7a595787d2074ee1e,Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; rosids; Malpighiales; Malpighiales_X,0.703470483
37ebf7de6eff9de62b92298a649acd2c,Eukaryota; Archaeplastida; Chlorophyta; Prasinophyceae; Prasinophyceae_X; Pseudoscourfieldiales; Pseudoscourfieldiales_X; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia sp.,0.999995273
